trueC,trueW,estC,estW1,estW2,estW3,estW4,estW5
0.5,equal,1.73834,0.149951,0.0347562,0.54728,0.0606311,0.207382
0.5,equal,1.06745,0.178635,0.017704,0.215346,0.243422,0.344893
0.5,equal,2.49262,0.0542612,0.0930722,0.441196,0.139084,0.272387
0.5,equal,1.57386,0.485761,0.0278581,0.277837,0.00390743,0.204637
0.5,equal,0.331064,0.0778667,0.0475462,0.396317,0.0760895,0.402181
0.5,equal,1.68962,0.276687,0.022622,0.0201465,0.0672148,0.61333
0.5,equal,1.70016,0.0572494,0.25822,0.529857,0.0816743,0.073
0.5,equal,1.06384,0.113663,0.18518,0.445765,0.0647191,0.190673
0.5,equal,1.97083,0.266299,0.0339438,0.266036,0.10567,0.328052
0.5,equal,1.72714,0.0453352,8.23794e-4,0.20981,0.265963,0.478068
0.5,equal,3.23919,0.00354642,0.0422512,0.384456,0.112059,0.457687
0.5,equal,1.86309,0.0134059,0.0539458,0.205106,0.0469457,0.680597
0.5,equal,0.594572,0.122061,0.0779517,0.353016,0.276576,0.170396
0.5,equal,0.750941,0.123886,0.0804659,0.39543,0.330928,0.0692897
0.5,equal,1.3481,0.136123,0.015505,0.499417,0.328778,0.0201765
0.5,equal,1.72291,0.086123,0.00546843,0.44019200000000003,0.460365,0.00785187
0.5,equal,2.65999,0.0428631,0.0139258,0.634853,0.303795,0.00456355
0.5,equal,3.3642,0.174953,0.0968184,0.496917,0.222664,0.00864774
0.5,equal,2.57069,0.0182074,0.0622072,0.501791,0.402031,0.0157642
0.5,equal,0.476959,0.124418,0.550109,0.0465377,0.00230854,0.276626
0.5,equal,3.07213,0.0550001,0.00110351,0.0831042,0.588149,0.272643
0.5,equal,2.70841,0.0181786,0.0117301,0.135254,0.0260589,0.808778
0.5,equal,1.87914,0.204361,0.235736,0.14447,0.160591,0.254843
0.5,equal,0.825867,0.0961687,0.0264033,0.379392,0.220387,0.27765
0.5,equal,1.90932,0.322865,0.086299,0.27229,0.26827,0.0502772
0.5,equal,1.17469,0.24912,0.0976087,0.248788,0.0677074,0.336776
0.5,equal,3.82445,0.0222537,0.0352779,0.167119,0.336352,0.438997
0.5,equal,2.96498,0.25597,0.0180848,0.149289,0.0489723,0.527684
0.5,equal,2.11518,0.104773,0.0352675,0.220847,0.1406,0.498512
0.5,equal,1.86351,0.0804337,0.0640962,0.317608,0.207818,0.330043
0.5,equal,1.59418,0.092216,0.0653179,0.200601,0.226911,0.414954
0.5,equal,2.84654,0.0932286,0.0962381,0.472333,0.160642,0.177558
0.5,equal,2.57895,0.0347984,0.0820657,0.107208,0.0596189,0.716309
0.5,equal,3.67651,0.0329502,0.0532971,0.342576,0.00501559,0.566161
0.5,equal,0.893387,0.273474,0.102182,0.108879,0.455398,0.0600681
0.5,equal,2.21851,0.071579,0.171458,0.0115173,0.0621073,0.683338
0.5,equal,0.832511,0.210518,0.194929,0.0906772,0.299501,0.204375
0.5,equal,3.27721,0.0663708,0.0734632,0.170579,0.0340456,0.655542
0.5,equal,0.423444,0.0414151,0.141337,0.38316,0.336151,0.0979378
0.5,equal,0.955423,0.0820094,0.130149,0.518719,0.166615,0.102508
0.5,equal,0.85283,0.0269421,0.039381,0.301346,0.627383,0.00494726
0.5,equal,2.22882,0.408243,0.211823,0.119763,0.0169038,0.243268
0.5,equal,0.942473,0.17487,0.128132,0.226964,0.160475,0.309559
0.5,equal,0.715095,0.00468514,0.0671205,0.320244,0.343109,0.264841
0.5,equal,1.82092,0.100107,0.327333,0.135848,0.0855891,0.351123
0.5,equal,0.557295,0.223835,0.0798189,0.24689,0.0966508,0.352805
0.5,equal,0.761133,0.148843,0.141775,0.310464,0.0911767,0.307741
0.5,equal,1.07971,0.0444372,0.01538,0.119359,0.336346,0.484478
0.5,equal,1.38471,0.35672,0.225745,0.046089,0.278799,0.0926471
0.5,equal,0.53545,0.145223,0.431596,0.276494,0.126076,0.0206108
0.5,equal,1.34421,0.189671,0.128857,0.0832792,0.0701579,0.528035
0.5,equal,1.1096,0.163036,0.0843416,0.343748,0.259637,0.149237
0.5,equal,1.5565,0.0745872,0.0529901,0.110897,0.069869,0.691657
0.5,equal,1.65606,0.109521,0.0961658,0.414169,0.00458484,0.37556
0.5,equal,3.55124,0.0766092,0.075635,0.090033,0.0733008,0.684422
0.5,equal,1.23523,0.0374075,0.137815,0.520056,0.0229651,0.281756
0.5,equal,2.40859,0.158158,0.125529,0.0808327,0.00922393,0.626256
0.5,equal,1.63702,0.100086,0.106429,0.52976,0.111485,0.15224
0.5,equal,3.61114,0.0637776,0.162029,0.490147,0.258038,0.0260093
0.5,equal,3.47729,0.146068,0.0161953,0.423344,0.151952,0.262441
0.5,equal,1.60223,0.158479,0.142448,0.0997729,0.0950473,0.504252
0.5,equal,1.95505,0.212004,0.182559,0.294008,0.272438,0.0389901
0.5,equal,2.37244,0.0386514,0.0244587,0.405821,0.366845,0.164225
0.5,equal,2.39309,0.0399245,0.0246552,0.388017,0.26294,0.284463
0.5,equal,1.98663,0.015039,0.0286328,0.485382,0.0161221,0.454824
0.5,equal,4.46719,0.0189512,0.0590224,0.352279,0.265555,0.304193
0.5,equal,0.381007,0.531304,0.0746751,0.0994064,0.0742473,0.220367
0.5,equal,1.08182,0.145221,0.201213,0.126015,0.266471,0.261081
0.5,equal,3.02658,0.121685,0.0576582,0.313414,0.0760049,0.431238
0.5,equal,0.947789,0.158463,0.0434849,0.160666,0.358517,0.27887
0.5,equal,2.82259,0.0131348,0.168811,0.187537,0.0143984,0.616119
0.5,equal,2.68728,0.0214804,0.105955,0.303125,0.0158494,0.55359
0.5,equal,1.48846,0.085698,0.127931,0.269184,0.00772857,0.509458
0.5,equal,1.91657,0.225712,0.0360361,0.282056,0.0199603,0.436235
0.5,equal,3.4494,0.035087,0.0571761,0.0825074,0.00180433,0.823425
0.5,equal,1.52061,0.158563,0.0902924,0.161374,0.00420051,0.58557
0.5,equal,1.82835,0.14828,0.0719353,0.0155649,0.212625,0.551595
0.5,equal,2.23602,0.143489,0.17302,0.00553014,0.105545,0.572417
0.5,equal,2.15984,0.0258976,0.0364266,0.784017,0.0743102,0.0793485
0.5,equal,2.54823,0.226315,0.0170318,0.0243697,0.122993,0.609291
0.5,equal,0.508585,0.0644568,0.00713305,0.461519,0.185638,0.281253
0.5,equal,0.705228,0.125914,0.0591792,0.184036,0.608259,0.0226107
0.5,equal,2.33108,0.0520443,0.0698946,0.291393,0.0110916,0.575577
0.5,equal,3.22167,0.023049300000000002,0.251422,0.228666,0.0129982,0.483865
0.5,equal,2.1442,0.0452934,0.00870276,0.437083,0.00685773,0.502063
0.5,equal,1.89675,0.060362,0.0359185,0.41953,0.00493918,0.479251
0.5,equal,2.3929,0.177769,0.190466,0.122544,0.0575582,0.451663
0.5,equal,0.401577,0.108369,0.0455899,0.0741286,0.653127,0.118785
0.5,equal,3.46851,0.0565322,0.0240923,0.602697,0.0100866,0.306592
0.5,equal,1.54774,0.121819,0.249475,0.106381,0.0572407,0.465085
0.5,equal,2.0849,0.0176315,0.0445743,0.0550051,0.0219708,0.860818
0.5,equal,2.12546,0.234347,0.00254087,0.421074,0.214846,0.127193
0.5,equal,0.30309,0.332913,0.00656154,0.145692,0.201564,0.31327
0.5,equal,3.41958,0.0616564,0.0312497,0.40814,0.263422,0.235531
0.5,equal,2.06189,0.0177696,0.140426,0.166939,0.0842921,0.590573
0.5,equal,2.56507,0.139456,0.0643898,0.328762,0.271246,0.196146
0.5,equal,2.75003,0.0897521,0.0762275,0.225596,0.13063,0.477795
0.5,equal,0.561184,0.173243,0.192138,0.178918,0.223738,0.231964
0.5,equal,2.48493,0.220991,0.108657,0.563268,0.0989471,0.00813701
0.5,equal,0.220591,0.191959,0.140515,0.0210149,0.379356,0.267156
0.5,equal,0.971589,0.0759279,0.142445,0.253873,0.438872,0.088882
0.5,equal,1.53984,0.143897,0.147848,0.35858,0.103083,0.246593
0.5,equal,0.850939,0.203851,0.0980256,0.352765,0.202342,0.143017
0.5,equal,0.904942,0.347636,0.0908605,0.148405,0.26047,0.152629
0.5,equal,0.885984,0.418468,0.0738488,0.143738,0.205757,0.158188
0.5,equal,1.73546,0.0280558,0.0234646,0.282757,0.0686958,0.597027
0.5,equal,0.494605,0.143435,0.106933,0.0218003,0.401831,0.326
0.5,equal,0.671849,0.217876,0.190459,0.050982,0.014697,0.525986
0.5,equal,3.1683500000000002,0.101471,0.0907014,0.0655359,0.0151511,0.72714
0.5,equal,2.88433,0.138521,0.0759684,0.0409779,0.0160551,0.728478
0.5,equal,1.44614,0.0884126,0.142906,0.0568253,0.286348,0.425508
0.5,equal,2.09416,0.250245,0.155443,0.0498046,0.134432,0.410075
0.5,equal,1.68398,0.0589149,0.126615,0.071085400000000007,0.174945,0.56844
0.5,equal,3.24432,0.138519,0.102141,0.529708,0.14634,0.0832916
0.5,equal,2.0262,0.0591708,5.7445e-4,0.0397569,0.0962042,0.804294
0.5,equal,1.67215,0.1271,0.318846,0.37392,0.115128,0.0650055
0.5,equal,1.67215,0.1271,0.318846,0.37392,0.115128,0.0650055
0.5,equal,1.57303,0.108853,0.135843,0.304254,0.198032,0.253018
0.5,equal,2.0221,0.220379,0.0301916,0.421942,0.0249513,0.302536
0.5,equal,2.13463,0.150134,0.178551,0.164652,0.0197652,0.486897
0.5,equal,1.07114,0.150405,0.0802607,0.235445,0.449659,0.0842307
0.5,equal,0.99382,0.0679173,0.270191,0.318131,0.227132,0.116629
0.5,equal,0.456793,0.0144801,0.183215,0.0672949,0.141597,0.593413
0.5,equal,0.335817,0.00858566,0.157715,0.13047,0.191537,0.511693
0.5,equal,1.0175399999999999,0.00354089,0.280521,0.172456,0.296036,0.247447
0.5,equal,2.37586,0.00166781,0.0535223,0.0439303,0.0795955,0.821284
0.5,equal,2.64585,0.00118852,0.0737419,0.0206322,0.129563,0.774874
0.5,equal,3.09688,9.00259e-4,0.0835152,0.0177746,0.091071,0.806739
0.5,equal,4.22155,0.159623,0.074373,0.27815,0.361988,0.125865
0.5,equal,3.79623,0.0302823,0.0626262,0.379896,0.0184909,0.508704
0.5,equal,2.81228,0.0189084,0.0491438,0.493874,0.0538194,0.384255
0.5,equal,2.8285,0.311883,0.00329181,0.203319,0.182365,0.299142
0.5,equal,2.09422,0.143597,0.00584045,0.251584,0.203759,0.395219
0.5,equal,2.4902,0.194711,0.0118118,0.222757,0.0624248,0.508295
0.5,equal,2.18157,0.0379177,0.1886,0.275812,0.228212,0.269458
0.5,equal,2.25132,0.0461475,0.0793538,0.0458068,0.101687,0.727005
0.5,equal,1.40154,0.0382245,0.170965,0.505347,0.181049,0.104415
0.5,equal,3.16685,0.00216969,0.00536938,0.340595,0.0385748,0.613291
0.5,equal,4.32251,6.53075e-4,0.0629316,0.420604,0.153658,0.362154
0.5,equal,1.17775,0.0999715,0.0309999,0.133101,0.14005600000000001,0.595872
0.5,equal,1.55353,0.0998443,0.172851,0.0345218,0.329293,0.36349
0.5,equal,2.15738,0.233553,0.0708975,0.0713503,0.0896814,0.534518
0.5,equal,1.54277,0.0757044,0.0834629,0.398792,0.107842,0.334198
0.5,equal,1.08237,0.306394,0.0679761,0.352135,0.170624,0.10287
0.5,equal,1.85455,0.0273752,0.181579,0.0890981,0.171769,0.530178
0.5,equal,2.71428,0.133527,0.0545336,0.023239,0.239189,0.549511
0.5,equal,2.9808,0.0712325,0.130849,0.26686,0.120541,0.410518
0.5,equal,1.50829,0.136827,0.0805103,0.115756,0.0897107,0.577196
0.5,equal,3.87161,0.0723787,0.058334,0.171863,0.295513,0.401911
0.5,equal,0.772291,0.198997,0.0242022,0.468055,0.101294,0.207451
0.5,equal,0.60462,0.249349,0.0191785,0.534204,0.0449783,0.15229
0.5,equal,1.87556,0.155388,0.169079,0.0290977,0.3274,0.319036
0.5,equal,2.11882,0.181505,0.146769,0.0221974,0.452187,0.197342
0.5,equal,2.24131,0.164105,0.0921457,0.0140509,0.526372,0.203327
0.5,equal,1.50385,0.154432,0.227851,0.0604096,0.110087,0.447221
0.5,equal,0.936219,0.181366,0.0956263,0.356986,0.209259,0.156763
0.5,equal,1.20262,0.0188174,0.322329,0.0316495,0.567648,0.0595561
0.5,equal,0.680765,0.038303,0.150896,0.0557976,0.502234,0.25277
0.5,equal,0.980891,0.201718,0.0591788,0.0183109,0.297045,0.423747
0.5,equal,1.58789,0.233941,0.0493441,0.13375,0.0756948,0.50727
0.5,equal,2.12747,0.193269,0.0292278,0.379475,0.11672,0.281309
0.5,equal,3.07142,0.0352131,0.085899,0.187688,0.0727585,0.618441
0.5,equal,1.83348,0.0459712,0.113832,0.144405,0.350643,0.345148
0.5,equal,3.82757,0.0409903,0.0917496,0.160869,0.137999,0.568392
0.5,equal,3.58954,0.0731154,0.0693022,0.292064,0.18283,0.382688
0.5,equal,1.58381,0.0343178,0.148305,0.199302,0.100597,0.517478
0.5,equal,2.14946,0.211542,0.0801054,0.105041,0.272446,0.330866
0.5,equal,2.40332,0.0111324,0.117853,0.440879,0.060467,0.369669
0.5,equal,2.60689,0.0578596,0.0515276,0.110225,0.0394936,0.740894
0.5,equal,0.449265,0.0173087,0.256629,0.353906,0.286574,0.0855825
0.5,equal,3.63271,0.11908,0.0389299,0.247178,0.0663205,0.528492
0.5,equal,2.9065,0.0766168,0.0934427,0.443134,0.131635,0.255171
0.5,equal,2.6436,0.0659601,0.0972817,0.111824,0.0871453,0.637789
0.5,equal,2.08749,0.0391791,0.129384,0.0353036,0.154125,0.642009
0.5,equal,1.30862,0.0870921,0.181007,0.112695,0.130687,0.48852
0.5,equal,0.555827,0.168231,0.0994376,0.503962,0.0903737,0.137996
0.5,equal,1.64575,0.316147,0.0346786,0.326358,0.246565,0.0762511
0.5,equal,1.7253,0.0787822,0.0532848,0.474854,0.212745,0.180334
0.5,equal,2.12301,0.107009,0.123214,0.0767569,0.203408,0.489612
0.5,equal,1.83803,0.00563061,0.10569,0.523461,0.150063,0.215155
0.5,equal,0.958884,0.00378057,0.0415569,0.1574,0.167317,0.629946
0.5,equal,3.89854,0.0913648,0.0340818,0.38127,0.133439,0.359844
0.5,equal,3.05037,0.146551,0.0548491,0.274905,0.191502,0.332194
0.5,equal,3.20007,0.194419,0.0950684,0.278343,0.157569,0.274601
0.5,equal,3.1253,0.189524,0.148954,0.193237,0.164369,0.303916
0.5,equal,1.52312,0.0086853,0.0235119,0.0840393,0.122061,0.761702
0.5,equal,3.31744,0.0152936,0.207449,0.0509259,0.32125,0.405082
0.5,equal,2.72191,0.288765,0.00708716,0.0131358,0.123031,0.56798
0.5,equal,0.933941,0.0160778,0.0307945,0.339093,0.0757373,0.538298
0.5,equal,1.793,0.0169164,0.0900805,0.0285047,0.288235,0.576264
0.5,equal,1.00193,0.461466,0.105256,9.14767e-5,0.0952382,0.337948
0.5,equal,0.651623,0.0187502,0.311016,0.0772482,0.256991,0.335994
0.5,equal,1.36708,0.0147034,0.138506,0.303472,0.317024,0.226295
0.5,equal,1.08511,0.0145403,0.141173,0.412431,0.283339,0.148517
0.5,equal,2.33891,0.22817,0.127211,0.33329,0.0829356,0.228394
0.5,equal,1.51488,0.0360785,0.122615,0.0516691,0.129765,0.659872
0.5,equal,2.80134,0.0657753,0.0810718,0.601285,0.109388,0.14248
0.5,equal,1.72985,0.137814,0.0161827,0.461512,0.207077,0.177414
0.5,equal,2.08533,0.0239919,0.165159,0.0553155,0.102675,0.652859
0.5,equal,0.677,0.093216,0.106924,0.0265793,0.326324,0.446957
0.5,equal,0.515899,0.105383,0.0891268,0.0189524,0.32194,0.464598
0.5,equal,0.283698,0.277907,0.511162,0.116449,0.0170702,0.0774118
0.5,equal,0.634875,0.128537,0.27536,0.364551,0.0215463,0.210005
0.5,equal,0.484212,0.262512,0.20388,0.337645,0.0204672,0.175496
0.5,equal,2.12871,0.0836019,0.0357634,0.00791125,0.00686234,0.865861
0.5,equal,1.75398,0.190253,0.0301272,0.113589,0.604391,0.0616392
0.5,equal,0.434443,0.109751,0.675894,0.0885202,0.0105492,0.115286
0.5,equal,4.46782,0.0663259,0.00304375,0.219195,0.438212,0.273223
0.5,equal,1.25699,0.0352381,0.02199,0.265109,0.0200459,0.657616
0.5,equal,2.27685,0.206283,0.0156636,0.453481,0.0101047,0.314468
0.5,equal,3.32959,0.0097276,0.0366355,0.238122,0.0927587,0.622756
0.5,equal,1.78436,0.0947031,0.156305,0.368861,0.227479,0.152652
0.5,equal,1.6232,0.187332,0.110103,0.0881536,0.0163906,0.598021
0.5,equal,1.4567,0.0382653,0.214401,0.325054,0.0305832,0.391696
0.5,equal,1.25466,0.0875082,0.0449377,0.392953,0.153419,0.321182
0.5,equal,1.29734,0.128117,0.0621827,0.206714,0.166584,0.436403
0.5,equal,1.53288,0.200999,0.365306,0.0443137,0.224401,0.16498
0.5,equal,1.14424,0.202374,0.247329,0.12587,0.243928,0.1805
0.5,equal,0.607765,0.0407662,0.127955,0.044699,0.293279,0.4933
0.5,equal,1.64969,0.0415933,0.320235,0.062819,0.506646,0.0687068
0.5,equal,1.69314,0.306722,0.0210348,0.410872,0.00878388,0.252588
0.5,equal,1.15392,0.0822318,0.0340456,0.111511,3.18564e-4,0.771893
0.5,equal,1.34576,0.235989,0.471628,0.158897,0.0741595,0.0593256
0.5,equal,1.06677,0.153335,0.0158881,0.128094,0.333221,0.369462
0.5,equal,0.493851,0.181456,0.294968,0.186058,0.230252,0.107266
0.5,equal,2.19903,0.144603,0.0841551,0.152126,0.114862,0.504253
0.5,equal,2.06174,0.106866,0.0546635,0.209639,0.1663,0.462532
0.5,equal,1.86959,0.170354,0.0516661,0.013429,0.00189703,0.762654
0.5,equal,2.05277,0.145362,0.106034,0.014662,0.636658,0.0972839
0.5,equal,0.30079,0.521933,0.0898863,0.28108,0.0351473,0.0719533
0.5,equal,2.74721,0.011226,0.174524,0.103028,0.469002,0.24222
0.5,equal,2.05951,0.0244157,0.129098,0.0516238,0.0670541,0.727808
0.5,equal,1.80808,0.0503369,0.175888,0.079894,0.128757,0.565125
0.5,equal,1.92995,0.291704,0.10372,0.173256,0.0763955,0.354925
0.5,equal,1.26719,0.205822,0.220174,0.0803443,0.101354,0.392305
0.5,equal,0.281691,0.285949,0.104471,0.0754943,0.0299703,0.504115
0.5,equal,2.68388,0.0423873,0.00658973,0.0922067,0.254765,0.604051
0.5,equal,2.45986,0.100437,0.120896,0.0675922,0.141495,0.569581
0.5,equal,3.25041,0.0324745,0.0992046,0.134295,0.400875,0.333151
0.5,equal,0.673504,0.423416,0.128631,0.201252,0.0218006,0.2249
0.5,equal,0.749997,0.382771,0.132225,0.206149,0.0200446,0.25881
0.5,equal,1.38586,0.0785833,0.1627,0.160257,0.56781,0.0306492
0.5,equal,1.40344,0.0711266,0.0577806,0.432625,0.089887,0.348581
0.5,equal,1.90623,0.0520765,0.0318625,0.328135,0.039023,0.548903
0.5,equal,2.95424,0.164,0.0171482,0.121486,0.0540168,0.643349
0.5,equal,1.09265,0.112453,0.31255,0.220039,0.230341,0.124616
0.5,equal,1.0789,0.00175768,0.125084,0.289538,0.229223,0.354397
0.5,equal,3.98141,0.143351,0.0521575,0.199602,0.101434,0.503456
0.5,equal,4.13024,0.0368685,0.0401577,0.198449,0.151525,0.573
0.5,equal,3.61968,0.130131,0.0241087,0.216353,0.28148,0.347927
0.5,equal,0.591342,0.00751966,0.0586998,0.285665,0.0129394,0.635176
0.5,equal,0.762198,0.00255299,0.0188063,0.270082,0.0187024,0.689857
0.5,equal,2.65269,0.00371668,0.253302,0.0327974,0.40127,0.308914
0.5,equal,2.18535,0.370283,0.00389169,0.395762,0.0206594,0.209405
0.5,equal,3.69002,0.0133763,0.128845,0.251789,0.21622,0.38977
0.5,equal,0.963548,0.548597,0.0243507,0.102385,0.137642,0.187025
0.5,equal,0.642352,0.0216956,0.590869,0.181408,0.176443,0.0295834
0.5,equal,1.29947,0.129988,0.0457807,0.672153,0.0321115,0.119967
0.5,equal,2.57651,0.0589195,0.00547932,0.00224205,0.00395108,0.929408
0.5,equal,1.37287,0.0524627,0.469948,0.153916,0.205508,0.118165
0.5,equal,0.660279,0.166484,0.161764,0.153826,0.370059,0.147867
0.5,equal,1.01269,0.0557224,0.324167,0.335178,0.142998,0.141935
0.5,equal,0.787318,0.497604,0.113966,0.037073,0.0820801,0.269277
0.5,equal,2.18365,0.0282788,0.139342,0.120539,0.327026,0.384815
0.5,equal,1.52639,0.012513,0.167804,0.0967957,0.0907232,0.632164
0.5,equal,1.17684,0.00858234,0.250813,0.405803,0.187,0.147803
0.5,equal,1.60438,0.135717,0.161036,0.309202,0.162445,0.2316
0.5,equal,1.39624,0.193936,0.0903267,0.101049,0.0655686,0.54912
0.5,equal,1.6452,0.04714,0.195488,0.429116,0.198328,0.129928
0.5,equal,2.12172,0.145888,0.112021,0.064393,0.0640832,0.613614
0.5,equal,3.10442,0.0295347,0.0709674,0.022169,0.211567,0.665762
0.5,equal,3.13344,0.0180273,0.0667087,0.0182852,0.208784,0.688195
0.5,equal,0.534096,0.212883,0.311591,0.285829,0.0889428,0.100754
0.5,equal,3.81089,0.0148042,0.0752618,0.049143,0.292834,0.567957
0.5,equal,1.48218,0.130641,0.107271,0.408851,0.0334618,0.319775
0.5,equal,1.29598,0.125062,0.0608728,0.382894,0.0446336,0.386537
0.5,equal,2.66759,0.0654294,0.0447823,0.0986169,0.0619576,0.729214
0.5,equal,4.41389,0.0103096,0.0885338,0.220913,0.402702,0.277542
0.5,equal,2.57507,0.0446366,0.0648009,0.252007,0.0967118,0.541843
0.5,equal,1.96867,0.300722,0.16425,0.3276,0.0835973,0.12383
0.5,equal,2.88025,0.0187401,0.00892644,0.0559576,0.285977,0.630399
0.5,equal,0.67044,0.00799548,0.120469,0.226593,0.017327,0.627615
0.5,equal,1.02985,0.0201087,0.158442,0.0839372,0.078582,0.65893
0.5,equal,3.38946,0.161645,0.0261348,0.296695,0.303543,0.211983
0.5,equal,0.622026,0.0792518,0.103194,0.00302952,0.0465569,0.767968
0.5,equal,0.352265,0.0685724,0.0963233,0.00246452,0.139211,0.693429
0.5,equal,3.14379,0.130367,0.126476,0.0140215,0.472867,0.256268
0.5,equal,2.43971,0.063014,0.059264,0.00916251,0.0931113,0.775448
0.5,equal,2.61369,0.0300591,0.286733,0.00754366,0.012876,0.662788
0.5,equal,0.906746,0.0721932,0.145772,0.00323073,0.0308706,0.747934
0.5,equal,1.34232,0.290291,0.171898,0.0284245,0.0317477,0.477639
0.5,equal,3.40322,0.0266018,0.0505111,0.473058,0.295169,0.15466
0.5,equal,1.79051,0.0148768,0.157874,0.144813,0.0449865,0.63745
0.5,equal,1.14791,0.0820603,0.123652,0.302656,0.358858,0.132774
0.5,equal,1.88438,0.037478,0.16107,0.087608,0.00627417,0.70757
0.5,equal,1.53959,0.0431325,0.104028,0.419967,0.374941,0.057931
0.5,equal,1.80985,0.163237,0.107792,0.348396,0.0053627,0.375212
0.5,equal,2.23339,0.0551868,0.101337,0.221583,0.449401,0.172493
0.5,equal,3.56728,0.0896312,0.0639744,0.442395,0.0111307,0.392868
0.5,equal,1.87612,0.0928131,0.0521878,0.310328,0.0269928,0.517679
0.5,equal,2.03242,0.0985204,0.0390894,0.433192,0.0154703,0.413728
0.5,equal,3.23533,0.0511399,0.109454,0.449985,0.175205,0.214216
0.5,equal,3.35122,0.17229,0.0770851,0.154132,0.197521,0.398971
0.5,equal,2.55777,0.0627894,0.140298,0.33211,0.0862222,0.378581
0.5,equal,2.68474,0.0639716,0.184403,0.451178,0.0378383,0.26261
0.5,equal,2.94394,0.156408,0.162052,0.353611,0.0358825,0.29204599999999997
0.5,equal,2.43975,0.126661,0.0539908,0.254248,0.0536221,0.511479
0.5,equal,1.73955,0.106384,0.153763,0.240458,0.151174,0.348221
0.5,equal,3.23373,0.129259,0.058183,0.153939,0.151411,0.507208
0.5,equal,1.55169,0.11897,0.00586089,0.0983684,0.0342215,0.742579
0.5,equal,0.38944,0.268198,0.314903,0.28326,0.106198,0.0274404
0.5,equal,2.40558,0.0980598,0.0386334,0.102047,0.0803543,0.680906
0.5,equal,2.10665,0.111502,0.013421,0.399362,0.231557,0.244158
0.5,equal,1.28525,0.220058,0.355706,0.080351,0.0915519,0.252333
0.5,equal,0.979162,0.19583,0.0158252,0.39447,0.244842,0.149034
0.5,equal,2.02881,0.145313,0.0410638,0.699033,0.0928901,0.0216994
0.5,equal,3.20516,0.0950859,0.0319248,0.322559,0.0898018,0.460629
0.5,equal,0.501597,0.330597,0.0484663,0.219665,0.021207,0.380064
0.5,equal,0.553896,0.157284,0.0524156,0.228459,0.146261,0.415581
0.5,equal,0.931972,0.10484,0.0384072,0.202005,0.0401743,0.614573
0.5,equal,1.79882,0.198983,0.0415819,0.175259,0.0330122,0.551164
0.5,equal,1.28034,0.16935,0.0634116,0.411093,0.0028181,0.353328
0.5,equal,1.66892,0.0628979,0.101517,0.101693,0.640234,0.0936585
0.5,equal,0.987554,0.356804,0.118286,0.308412,0.0156267,0.200871
0.5,equal,3.75077,0.0198032,0.0350993,0.0669562,0.462401,0.415741
0.5,equal,2.24278,0.040268,0.111616,0.563808,0.0327704,0.251538
0.5,equal,2.21806,0.0468075,0.0738846,0.454679,0.0493415,0.375287
0.5,equal,2.38328,0.191461,0.0966092,0.145763,0.0608047,0.505362
0.5,equal,2.30191,0.143876,0.144554,0.382023,0.0332283,0.296318
0.5,equal,2.80994,0.078107,0.138204,0.155002,0.0151792,0.613508
0.5,equal,1.91165,0.121549,0.00761387,0.457698,0.00624385,0.406895
0.5,equal,0.992136,0.19832,0.568031,0.00570277,0.0944495,0.133497
0.5,equal,1.47626,0.123584,0.0319397,0.533065,0.146459,0.164953
0.5,equal,3.15364,0.0582696,0.122745,0.0600194,0.0892476,0.669719
0.5,equal,1.18903,0.0804093,0.0286669,0.421162,0.257563,0.212198
0.5,equal,1.18865,0.0315593,0.0845933,0.0107732,0.811301,0.0617731
0.5,equal,2.0322,0.11906,0.258496,0.00781109,0.364781,0.249852
